기사 제목,기사 링크
"고양시, 통일정보자료센터 유치 확정",http://www.kmaeil.com/news/articleView.html?idxno=327851
"고양시, 통일정보자료센터 유치 확정",http://www.breaknews.com/858206
"고양시, 통일정보자료센터 유치 확정",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202112221331482890941
고양시 ‘통일정보자료센터’ 유치 확정…2025년 킨텍스 인근 개관,https://www.news1.kr/articles/?4531307
"고양시, 통일정보자료센터 유치 확정…국내 유일 북한·통일 분야 '연구 메카...",http://www.joongboo.com/news/articleView.html?idxno=363518005
"고양시, 통일정보자료센터 유치 확정",http://www.newsway.co.kr/news/view?tp=1&ud=2021122213540914561
"고양시, 통일정보자료센터 유치 확정",http://www.discoverynews.kr/news/articleView.html?idxno=710479
"고양시, 통일정보자료센터 유치…“남북평화 지속 확대”",http://news.kmib.co.kr/article/view.asp?arcid=0016596256&code=61121111&cp=nv
"고양시, 국내 유일...’북한(통일)정보자료센터' 유치",http://news.tf.co.kr/read/national/1907555.htm
"고양시, 통일정보자료센터 유치 확정",http://www.newsis.com/view/?id=NISX20211222_0001697704&cID=10817&pID=14000
"고양시, 통일정보자료센터 유치 확정",http://www.enewstoday.co.kr/news/articleView.html?idxno=1536094
[인권 도큐먼트] ‘참혹한 인권유린’ 경악과 분노 후에 필요한 것들,https://www.dailynk.com/%ec%9d%b8%ea%b6%8c-%eb%8f%84%ed%81%90%eb%a8%bc%ed%8a%b8-%ec%b0%b8%ed%98%b9%ed%95%9c-%ec%9d%b8%ea%b6%8c%ec%9c%a0%eb%a6%b0-%ea%b2%bd%ec%95%85%ea%b3%bc-%eb%b6%84%eb%85%b8-%ed%9b%84
"한국증권금융 꿈나눔재단, '노인복지 공모사업' 기관 선정",http://www.seoulwire.com/news/articleView.html?idxno=457366
"세계 인권의 날 맞아 다양한 북한인권 캠페인…영상물, 해시태그, 탈북민 메시...",https://www.voakorea.com/a/6348071.html
"북한 인권 문제, 국민 인식 결과는?",https://www.goodnews1.com/news/articleView.html?idxno=400944
[종교in] 종교자유 특별우려국 또 北… 김정은은 '최악의 박해자'로 지목,http://www.newscj.com/news/articleView.html?idxno=923613
"북한인권: 한국인 10명 중 6명 '정부, 북한에 공식 문제 제기해야'",https://www.bbc.com/korean/news-59303513?xtor=AL-73-%5Bpartner%5D-%5Bnaver%5D-%5Bheadline%5D-%5Bkorean%5D-%5Bbizdev%5D-%5Bisapi%5D
"국민 60% ""정부, 북한에 인권문제 공식 제기해야""",http://www.obsnews.co.kr/news/articleView.html?idxno=1333984
"미국, 교황 방북 추진 달갑지 않은 분위기... 북한 종교 자유 문제 지적",https://www.sisa-news.com/news/article.html?no=179841
"교황 방북 추진에 떨떠름한 美, 北 종교 자유 또 비판",http://www.newsis.com/view/?id=NISX20211118_0001655495&cID=10301&pID=10300
"미 국무부, 북한 '종교자유 특별우려국' 재지정…21년 연속",https://www.voakorea.com/a/6317057.html
"“北 인권, 더 이상 대화로는 안 돼”… 국민들, 文 정부 불신",https://www.christiantoday.co.kr/news/343821
"국민 60% ""정부가 북한에 인권문제 공식 제기해야""",http://yna.kr/AKR20211117126500504?did=1195m
"NKDB ""국민 60%, 정부가 北당국에 인권 문제 제기 필요""",http://www.newsis.com/view/?id=NISX20211117_0001654610&cID=10301&pID=10300
[기고] 북한 2030 `장마당세대`서 희망을 본다,http://www.dt.co.kr/contents.html?article_no=2021111702102369073001&ref=naver
"주한프랑스대사관, 북한 출신 청년 및 비보호 자녀에 장학금",https://www.christiantoday.co.kr/news/343625
"주한프랑스대사관, 탈북 청년에게 장학금 지급 | 필립 르포르 주한프랑스 대사...",http://monthly.chosun.com/client/mdaily/daily_view.asp?idx=13857&Newsnumb=20211113857
"""북, 가부장적 분위기 팽배로 생계·양육 아내가 도맡아""",http://yna.kr/AKR20211104065400504?did=1195m
통일 이후 북한 '인권침해' 처벌은 어떻게? [안정식 기자와 평양 함께 걷기],https://news.sbs.co.kr/news/endPage.do?news_id=N1006519453&plink=ORI&cooper=NAVER
서울평협 화해평화위 세미나,https://www.catholictimes.org/article/article_view.php?aid=361281
"가톨릭교회, 본당 공간 활용해 탈북민 활동 이끌고 정착 도와야",http://www.cpbc.co.kr/CMS/newspaper/view_body.php?cid=812030&path=202110
"북한인권정보센터, 북한이탈주민 돕기 위한 ‘NKDB 인권장학회’ 출범",https://www.catholictimes.org/article/article_view.php?aid=361093
[인권 도큐먼트] 북한 주민이 노벨평화상 받는 ‘발칙한’ 상상,https://www.dailynk.com/%ec%9d%b8%ea%b6%8c-%eb%8f%84%ed%81%90%eb%a8%bc%ed%8a%b8-%eb%b6%81%ed%95%9c-%ec%a3%bc%eb%af%bc%ec%9d%b4-%eb%85%b8%eb%b2%a8%ed%8f%89%ed%99%94%ec%83%81-%eb%b0%9b%eb%8a%94-%eb%b0%9c%ec%b9%99
“탈북민 영어실력 키워 국제 무대서 강연하도록 했죠”,http://www.skyedaily.com/news/news_view.html?ID=142983
(사)북한인권정보센터 ‘NKDB 인권장학회’ 출범,https://www.christiantoday.co.kr/news/343070
[객원 칼럼] 불망산에 어린 망자의 넋과 살아있는 자들의 ‘의무’,https://www.dailynk.com/%ea%b0%9d%ec%9b%90-%ec%b9%bc%eb%9f%bc-%eb%b6%88%eb%a7%9d%ec%82%b0%ec%97%90-%ec%96%b4%eb%a6%b0-%eb%a7%9d%ec%9e%90%ec%9d%98-%eb%84%8b%ea%b3%bc-%ec%82%b4%ec%95%84%ec%9e%88%eb%8a%94-%ec%9e%90%eb%93%a4
"[기고] ""통일 꼭 해야 돼?""에 대한 답변",http://www.dt.co.kr/contents.html?article_no=2021092902102369073001&ref=naver
[단독]국민의힘 허은아 의원 “文 대통령 北 인권 침묵 주권 포기한 것” | 통...,http://monthly.chosun.com/client/mdaily/daily_view.asp?idx=13526&Newsnumb=20210913526
[하늘에서 본 북녘] 정치범수용소 16호 관리소 시설 부분 확장,https://www.dailynk.com/%ed%95%98%eb%8a%98%ec%97%90%ec%84%9c-%eb%b3%b8-%eb%b6%81%eb%85%98-%ec%a0%95%ec%b9%98%eb%b2%94%ec%88%98%ec%9a%a9%ec%86%8c-16%ed%98%b8-%ea%b4%80%eb%a6%ac%ec%86%8c-%ec%8b%9c%ec%84%a4-%eb%b6%80%eb%b6%84
“진영·이념 갈등 넘어 통일 미래세대 키우고 있죠”,http://www.skyedaily.com/news/news_view.html?ID=141103
[객원 칼럼] ‘초연결 시대’에 북한 주민을 생각한다,https://www.dailynk.com/%ea%b0%9d%ec%9b%90-%ec%b9%bc%eb%9f%bc-%ec%b4%88%ec%97%b0%ea%b2%b0-%ec%8b%9c%eb%8c%80%ec%97%90-%eb%b6%81%ed%95%9c-%ec%a3%bc%eb%af%bc%ec%9d%84-%ec%83%9d%ea%b0%81%ed%95%9c%eb%8b%a4
“탈북 선배로서 후배들 정착에 도움 줄 수 있어 기뻐”,http://www.cpbc.co.kr/CMS/newspaper/view_body.php?cid=809207&path=202109
[포럼] 남북 청년 소통채널 구축하자,http://www.dt.co.kr/contents.html?article_no=2021090802102369073001&ref=naver
"통일부 내년 예산 1조4,998억원...통일정책 공감대 확산 중점",http://www.tongilnews.com/news/articleView.html?idxno=203044
"통일부, 내년 북한이탈주민 예산 인원기준 1000→770명 축소",https://www.hankyung.com/politics/article/202109026964i
"[열린 인터뷰] 현정수 신부 ""학교 밖 청소년들이 스스로 찾아오도록 문턱 낮춰...",http://www.cpbc.co.kr/CMS/news/view_body.php?cid=808932&path=202109
"블링컨 장관 ""강제실종은 끔찍한 범죄""…민간단체들, '납북자 문제 알리기' 모...",https://www.voakorea.com/korea/korea-politics/blinken-enforced-disappearances
"전문가들 ""북한 여성들, 경제 기여 만큼 권리 못 누려...인권침해 기록 등 AI...",https://www.voakorea.com/korea/korea-social-issues/north-korea-women-rights
[뉴스락 특별기획] 현대약품 영국산 낙태약 도입을 둘러싼 우리 사회가 안고 ...,http://www.newslock.co.kr/news/articleView.html?idxno=44724
[객원 칼럼] 북한 반인도범죄 가해자에게 면죄부는 없다,https://www.dailynk.com/20210823-4
"“北 인권 데이터베이스화 넘어, 책임 규명과 피해자 구제”",https://www.christiantoday.co.kr/news/342052
"북한인권정보센터, 북한인권·통일사회복지 등 아카데미 개최",https://www.christiantoday.co.kr/news/342045
통일 마중물·잠재적 간첩… 탈북민을 향한 시선,https://www.seoul.co.kr/news/newsView.php?id=20210820021002&wlog_tag3=naver
"북한인권 침해 가해자 DB 구축... ""인권 개선-피해자 보호 기대""",https://www.dailynk.com/%eb%b6%81%ed%95%9c%ec%9d%b8%ea%b6%8c-%ec%b9%a8%ed%95%b4-%ea%b0%80%ed%95%b4%ec%9e%90-db-%ea%b5%ac%ec%b6%95-%ec%9d%b8%ea%b6%8c-%ea%b0%9c%ec%84%a0-%ed%94%bc%ed%95%b4%ec%9e%90-%eb%b3%b4%ed%98%b8
<고맙습니다>탈북후 남한생활에서 힘들때마다 위로가 되는 또 다른 형제,http://www.munhwa.com/news/view.html?no=2021081901032842000001
"북한인권정보센터, 북한인권 가해자 정보 공개한다 | NKDB, 19일 북한인권 가...",http://monthly.chosun.com/client/mdaily/daily_view.asp?idx=13231&Newsnumb=20210813231
"NKDB, 북한인권 가해자 데이터 구축과 책임규명 방안 모색한다",https://www.christiantoday.co.kr/news/341940
"탈북민 김성남 박사, 하나센터 중 첫 탈북민 기관장 취임",https://www.christiantoday.co.kr/news/341939
탈북민 출신 하나센터장 첫 취임… “복지 사각지대 줄여나갈 것”,https://www.dailynk.com/%ed%83%88%eb%b6%81%eb%af%bc-%ec%b6%9c%ec%8b%a0-%ed%95%98%eb%82%98%ec%84%bc%ed%84%b0%ec%9e%a5-%ec%b2%ab-%ec%b7%a8%ec%9e%84-%eb%b3%b5%ec%a7%80-%ec%82%ac%ea%b0%81%ec%a7%80%eb%8c%80
하나센터 첫 탈북민 센터장 나왔다,https://www.sedaily.com/NewsView/22Q83JVLCZ
"북한 보위원, 정보원 활용 ‘함정 갈취’ 나섰다...코로나 경제난 영향",https://www.dailynk.com/20210811-4
"민간유일 北인권백서, 올해는 왜 못 보나[광화문에서/윤완준]",https://www.donga.com/news/article/all/20210811/108490391/1
"[관풍루] (사)북한인권정보센터, 정부의 탈북민 정착지원사무소 조사 불허로 ...",https://news.imaeil.com/InnerColumn/2021080917524153481
"""통일부 방침으로 14년만에 북한 인권백서 발간 못해""",https://www.dailian.co.kr/news/view/1020323/?sc=Naver
북한인권단체 ‘올해 인권백서 발간 안해…일방적 하나원 조사 불허 때문“,https://news.kbs.co.kr/news/view.do?ncd=5252051&ref=A
"<2021 북한 종교자유 백서>, 13년 만에 발간 중지… 왜?",https://www.christiantoday.co.kr/news/341750
"北 인권단체 ""올해 백서 2권 미발간…통일부 '조사금지' 영향""",http://news.mt.co.kr/mtview.php?no=2021080916551216548
"북한인권단체 ""北 인권백서 발간 무산…통일부가 조사 불허""",https://www.news1.kr/articles/?4398142
"대북인권단체 ""올해 인권백서 발간 무산…하나원 조사 불허때문""",http://yna.kr/AKR20210809096900504?did=1195m
"통일부 비협조에 결국...NKDB, 올해 북한인권·종교백서 발간 무산",https://www.dailynk.com/20210809
"NKDB ""북한인권백서 발간 못해…통일부 제한 탓""",http://www.newsis.com/view/?id=NISX20210809_0001542358&cID=10301&pID=10300
"NKDB, 「2021 북한인권·종교자유백서」 발간 안해",http://www.konas.net/article/article.asp?idx=57340
<단독> '옆으로 줄줄 새는' 국군포로 사업의 이면,https://www.ilyosisa.co.kr/news/article.html?no=230848
"북한인권정보센터, 탈북민 등 인권피해 구제센터 신설한다",https://www.christiantoday.co.kr/news/341589
"北 ""일본 '군함도 왜곡', 파렴치하고 저열해···죄행 반성하고 청산해야""",https://www.sedaily.com/NewsView/22P2PK5V64
"북한 ""일본의 '군함도 왜곡'은 망상…파렴치하고 저열해""",http://yna.kr/AKR20210726127900504?did=1195m
[아시아라운드업 7/23] 코로나19 시대 최초 '도쿄올림픽' 23일 개막,http://kor.theasian.asia/archives/294829
"美국무장관, 외교관들에 “주재국 인권단체와 정기적으로 접촉하라”",https://www.donga.com/news/article/all/20210719/108032506/1
"韓인권단체, 유엔서 北인권 질문에 北대사 ""왜곡된 질문""",https://www.news1.kr/articles/?4372116
“강제노동 해법 뭔가” “대답 안해”...유엔 회의서 北·인권단체 충돌,https://www.chosun.com/politics/north_korea/2021/07/15/IMO5FXSL4RAEDHZOUJJXS2FXYA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
"[팩트체크] 국가보안법 폐지, 국제적 흐름에 어긋나는 일이다?","http://www.edaily.co.kr/news/newspath.asp?newsid=01111926629110912&snapkey=64516,%EC%9D%BC%EB%B3%B8,%EB%B0%98%EB%8C%80,%EC%A4%91%EA%B5%AD,%EB%AF%B8%EA%B5%AD,%EC%B2%AD%EC%99%80%EB%8C%80%EA%B5%AD%EB%AF%BC%EC%B2%AD%EC%9B%90,%EC%B0%AC%EC%84%B1,%EA%B5%AD%EA%B0%80%EB%B3%B4%EC%95%88%EB%B2%95,%EB%B0%95%EC%A7%80%EC%9B%90,%EA%B5%AD%EA%B0%80%EC%95%88%EB%B3%B4%EB%B2%95"
[인사] 국방부·고용노동부·기상청 등,http://www.safetimes.co.kr/news/articleView.html?idxno=97107
북한: '올 상반기 한국 입국 탈북민 33명',https://www.bbc.com/korean/news-57677894?xtor=AL-73-%5Bpartner%5D-%5Bnaver%5D-%5Bheadline%5D-%5Bkorean%5D-%5Bbizdev%5D-%5Bisapi%5D
[인사]국회사무처 外,https://www.donga.com/news/article/all/20210630/107727784/1
[6월 30일 인사] 국민체육진흥공단·언론중재위원회·한국수력원자력·중앙그...,https://www.news2day.co.kr/article/20210630500314
7월 1일 인사,https://www.hani.co.kr/arti/society/internalmove/1001625.html
오늘의 인사 종합,http://www.edaily.co.kr/news/newspath.asp?newsid=03739206629086968
[인사] 통일부 / 산업통상자원부 / 법제처 등,http://news.mk.co.kr/newsRead.php?no=633425&year=2021
[인사] 대신증권 ; DB금융투자 ; 동양생명 등,https://www.hankyung.com/society/article/2021063050691
[인사] 전북일보 외,https://www.inthenews.co.kr/news/article.html?no=36983
[교단일기] 6·25와 윌버포스 인권 포럼,http://www.ggilbo.com/news/articleView.html?idxno=855098
'인권 침해' 논란된 북한이탈주민보호센터 가보니...,https://www.sedaily.com/NewsView/22NRDZHYTR
‘합동신문센터’ 간판 바꾸고 공개까지…국정원은 달라질 수 있을까,https://news.kbs.co.kr/news/view.do?ncd=5217111&ref=A
"국정원, 탈북민보호센터 공개 이유는?…박지원 “국보법은 존치·개정해야”",https://www.seoul.co.kr/news/newsView.php?id=20210623500199&wlog_tag3=naver
"“14년째 이어온 北인권탄압 조사, 文정부 압박에 중단됐다”",http://www.skyedaily.com/news/news_view.html?ID=121117
“김정은 반인륜행태 폭로 막는 文정부 北보위부나 다름없다”,http://www.skyedaily.com/news/news_view.html?ID=133209
[포토] 개천 정치범수용소 본부에 대형건물 3개 신축 확인,https://www.dailynk.com/20210531-2
"환갑 맞은 국가정보원, 그 功을 들여다보다 | ‘과거’는 이제 그만! ‘개혁’...",http://monthly.chosun.com/client/news/viw.asp?ctcd=A&nNewsNumb=202106100039
